Tiempo,Tension
6.284294862654587e-02,1.583690e+00
6.284307569439611e-02,1.583968e+00
6.284320460470191e-02,1.584236e+00
6.284333667781229e-02,1.584498e+00
6.284352800966768e-02,1.584866e+00
6.284376097661949e-02,1.585310e+00
6.284402640725198e-02,1.585825e+00
6.284419289719352e-02,1.586161e+00
6.284433510531448e-02,1.586461e+00
6.284447029432264e-02,1.586757e+00
6.284459680500983e-02,1.587043e+00
6.284473279540650e-02,1.587359e+00
6.284486399786611e-02,1.587671e+00
6.284505205640900e-02,1.588125e+00
6.284527671716769e-02,1.588670e+00
6.284560045750706e-02,1.589447e+00
6.284578674725298e-02,1.589886e+00
6.284592854663942e-02,1.590212e+00
6.284605855701901e-02,1.590504e+00
6.284618604451300e-02,1.590786e+00
6.284631517534782e-02,1.591067e+00
6.284644895897316e-02,1.591354e+00
6.284664194591563e-02,1.591764e+00
6.284687863973186e-02,1.592266e+00
6.284711747602453e-02,1.592775e+00
6.284727518152089e-02,1.593115e+00
6.284741701538540e-02,1.593424e+00
6.284755321356768e-02,1.593725e+00
6.284767994947306e-02,1.594007e+00
6.284782244221639e-02,1.594328e+00
6.284796194498381e-02,1.594644e+00
6.284814935116173e-02,1.595071e+00
6.284837783459465e-02,1.595592e+00
6.284873748583847e-02,1.596410e+00
6.284894077666671e-02,1.596868e+00
6.284908274091355e-02,1.597185e+00
6.284922225514430e-02,1.597494e+00
6.284939636890141e-02,1.597878e+00
6.284956298040621e-02,1.598242e+00
6.284976175373862e-02,1.598676e+00
6.284998134483769e-02,1.599155e+00
6.285021893624036e-02,1.599673e+00
6.285037872959574e-02,1.600023e+00
6.285053888399024e-02,1.600375e+00
6.285072059729302e-02,1.600776e+00
6.285092708748131e-02,1.601234e+00
6.285113011904175e-02,1.601685e+00
6.285136149687168e-02,1.602200e+00
6.285163154597623e-02,1.602801e+00
6.285184094721902e-02,1.603266e+00
6.285203231854193e-02,1.603690e+00
6.285223956526612e-02,1.604147e+00
6.285250074731413e-02,1.604721e+00
6.285273714862244e-02,1.605240e+00
6.285302825427883e-02,1.605877e+00
6.285336682544296e-02,1.606618e+00
6.285358912502990e-02,1.607105e+00
6.285382295355310e-02,1.607618e+00
6.285410200220078e-02,1.608231e+00
6.285440744447832e-02,1.608902e+00
6.285475459479380e-02,1.609665e+00
6.285526067289991e-02,1.610775e+00
6.285561700038414e-02,1.611555e+00
6.285596594952705e-02,1.612317e+00
6.285634767009877e-02,1.613149e+00
6.285687138534922e-02,1.614291e+00
6.285724654581774e-02,1.615109e+00
6.285766021700345e-02,1.616011e+00
6.285812455032012e-02,1.617022e+00
6.285874578162350e-02,1.618373e+00
6.285926339531504e-02,1.619496e+00
6.285986112510025e-02,1.620792e+00
6.286052730457582e-02,1.622234e+00
6.286111298276049e-02,1.623501e+00
6.286185027791877e-02,1.625093e+00
6.286280073619493e-02,1.627141e+00
6.286368179332916e-02,1.629037e+00
6.286467062384790e-02,1.631160e+00
6.286570970290724e-02,1.633386e+00
6.286684913525201e-02,1.635821e+00
6.286823893172769e-02,1.638783e+00
6.286968380638541e-02,1.641852e+00
6.287163879699820e-02,1.645990e+00
6.287379294374205e-02,1.650531e+00
6.287603965193893e-02,1.655242e+00
6.287959729001799e-02,1.662650e+00
6.288448322263232e-02,1.672741e+00
6.288944963184935e-02,1.682891e+00
6.289570229490650e-02,1.695512e+00
6.290288875934029e-02,1.709810e+00
6.291188846695488e-02,1.727393e+00
6.292403465342220e-02,1.750537e+00
6.294349537940772e-02,1.786146e+00
6.298178964978572e-02,1.851293e+00
6.305837819054173e-02,1.965184e+00
6.321155527205376e-02,2.151066e+00
6.339519576655279e-02,2.323507e+00
6.357513103331976e-02,2.450840e+00
6.375248402271708e-02,2.547746e+00
6.394196706002911e-02,2.631126e+00
6.414809340438535e-02,2.706800e+00
6.438176373026612e-02,2.780431e+00
6.464209752296293e-02,2.852512e+00
6.494873814796293e-02,2.928563e+00
6.525537877296292e-02,2.997649e+00
6.556201939796291e-02,3.060821e+00
6.586866002296290e-02,3.118751e+00
6.617530064796290e-02,3.171730e+00
6.648194127296289e-02,3.219885e+00
6.678858189796288e-02,3.263275e+00
6.709522252296288e-02,3.301927e+00
6.770850377296286e-02,3.365099e+00
6.862842564796284e-02,3.424869e+00
6.954834752296282e-02,3.443444e+00
7.016162877296281e-02,3.433556e+00
7.046826939796280e-02,3.422104e+00
7.077491002296279e-02,3.406400e+00
7.108155064796279e-02,3.386518e+00
7.138819127296278e-02,3.362533e+00
7.169483189796277e-02,3.334526e+00
7.200147252296277e-02,3.302583e+00
7.230811314796276e-02,3.266791e+00
7.261475377296275e-02,3.227245e+00
7.292139439796275e-02,3.184040e+00
7.322803502296274e-02,3.137276e+00
7.353467564796273e-02,3.087057e+00
7.414795689796272e-02,2.976684e+00
7.445459752296271e-02,2.916750e+00
7.476123814796271e-02,2.853806e+00
7.506787877296270e-02,2.787966e+00
7.537451939796269e-02,2.719353e+00
7.568116002296268e-02,2.648087e+00
7.598780064796268e-02,2.574291e+00
7.629444127296267e-02,2.498093e+00
7.660108189796266e-02,2.419618e+00
7.690772252296266e-02,2.338995e+00
7.752100377296264e-02,2.171825e+00
7.813428502296263e-02,1.997631e+00
7.874756627296262e-02,1.817471e+00
7.936084752296260e-02,1.632409e+00
7.997412877296259e-02,1.443506e+00
8.058741002296257e-02,1.251819e+00
8.120069127296256e-02,1.058393e+00
8.212061314796254e-02,7.672378e-01
8.304053502296252e-02,4.778546e-01
8.365381627296251e-02,2.875210e-01
8.426709752296249e-02,1.003325e-01
8.457373814796249e-02,8.193793e-03
8.488037877296248e-02,-8.283247e-02
8.518701939796247e-02,-1.726430e-01
8.549366002296246e-02,-2.611375e-01
8.610694127296245e-02,-4.337911e-01
8.672022252296244e-02,-6.000499e-01
8.733350377296242e-02,-7.592208e-01
8.825342564796240e-02,-9.833030e-01
8.917334752296238e-02,-1.188084e+00
9.009326939796236e-02,-1.371928e+00
9.101319127296234e-02,-1.533496e+00
9.193311314796232e-02,-1.671750e+00
9.285303502296230e-02,-1.785958e+00
9.377295689796228e-02,-1.875994e+00
9.394135937500100e-02,-1.889753e+00
9.424800000000100e-02,-1.943574e+00
9.432399768942556e-02,-2.005101e+00
9.435346528720454e-02,-2.054544e+00
9.436471630364622e-02,-2.076746e+00
9.436892801468047e-02,-2.084892e+00
9.436985199446205e-02,-2.086659e+00
9.437016587737154e-02,-2.087238e+00
9.437029426191847e-02,-2.087472e+00
9.437038498759459e-02,-2.087637e+00
9.437046143123735e-02,-2.087775e+00
9.437054320394557e-02,-2.087925e+00
9.437063845790480e-02,-2.088100e+00
9.437080267276149e-02,-2.088405e+00
9.437097935267001e-02,-2.088736e+00
9.437110908380902e-02,-2.088983e+00
9.437124378359631e-02,-2.089241e+00
9.437137120372330e-02,-2.089486e+00
9.437155243936088e-02,-2.089838e+00
9.437176824914968e-02,-2.090257e+00
9.437209266967210e-02,-2.090886e+00
9.437227502772050e-02,-2.091237e+00
9.437241994911494e-02,-2.091515e+00
9.437255834457385e-02,-2.091778e+00
9.437268513056320e-02,-2.092017e+00
9.437281616402785e-02,-2.092263e+00
9.437294765813216e-02,-2.092509e+00
9.437312024964289e-02,-2.092831e+00
9.437334223655057e-02,-2.093244e+00
9.437367406511935e-02,-2.093863e+00
9.437386243030126e-02,-2.094214e+00
9.437399418314375e-02,-2.094462e+00
9.437411399700425e-02,-2.094687e+00
9.437424050412005e-02,-2.094926e+00
9.437436799612053e-02,-2.095167e+00
9.437453065298465e-02,-2.095475e+00
9.437473500751975e-02,-2.095863e+00
9.437500493051662e-02,-2.096375e+00
9.437522813065705e-02,-2.096798e+00
9.437539067653190e-02,-2.097105e+00
9.437554647158163e-02,-2.097399e+00
9.437570042747696e-02,-2.097689e+00
9.437583499451574e-02,-2.097941e+00
9.437596690621371e-02,-2.098188e+00
9.437609922898689e-02,-2.098436e+00
9.437625093617147e-02,-2.098720e+00
9.437647147429042e-02,-2.099131e+00
9.437669396291339e-02,-2.099547e+00
9.437684022635066e-02,-2.099820e+00
9.437696558258316e-02,-2.100054e+00
9.437708710276650e-02,-2.100281e+00
9.437721097156386e-02,-2.100513e+00
9.437733602190622e-02,-2.100748e+00
9.437750456361849e-02,-2.101063e+00
9.437770303994353e-02,-2.101436e+00
9.437795917621905e-02,-2.101916e+00
9.437829182121592e-02,-2.102539e+00
9.437846529656309e-02,-2.102864e+00
9.437865315781849e-02,-2.103215e+00
9.437884251076689e-02,-2.103569e+00
9.437902226134176e-02,-2.103904e+00
9.437919009832330e-02,-2.104217e+00
9.437934984333705e-02,-2.104514e+00
9.437951992181191e-02,-2.104831e+00
9.437968865764694e-02,-2.105145e+00
9.437983581072153e-02,-2.105419e+00
9.438000547757577e-02,-2.105734e+00
9.438017508664139e-02,-2.106050e+00
9.438037756240553e-02,-2.106426e+00
9.438059367809001e-02,-2.106829e+00
9.438085234844362e-02,-2.107310e+00
